Name;Console;ID
Bob-et-Bobette-Les-Dompteurs-du-Temps;GBC;47907
Bob-the-Builder-Fix-it-Fun!;GBC;47083
Bob-the-Builder-Fix-it-Fun!;GBC;47084
Bob-the-Builder-Fix-it-Fun!;GBC;47085
Bomberman-Quest;GBC;47092
Buffy-the-Vampire-Slayer;GBC;3993
Bugs-Life-A;GBC;47098
Bugs-Bunny-&-Lola-Bunny-Operation-Carrot-Patch;GBC;47101
Bugs-Bunny-in-Crazy-Castle-4;GBC;47103
Bugs-Bunny-Crazy-Castle-3;GBC;3996
Bust-A-Move-4;GBC;3998
Bust-A-Move-Millennium;GBC;3999
Buzz-Lightyear-of-Star-Command;GBC;4000
Caesars-Palace-II;GBC;4001
Cannon-Fodder;GBC;47108
Carl-Lewis-Athletics-2000;GBC;4004
Carmageddon-Carpocalypse-Now;GBC;4005
Casper;GBC;47118
Casper;GBC;47119
Caterpillar-Construction-Zone;GBC;4007
Catwoman;GBC;47120
Catz;GBC;47121
Centipede;GBC;47122
Championship-Motocross-2001-featuring-Ricky-Carmichael;GBC;4011
Chase-H.Q.-Secret-Police;GBC;47124
Chessmaster;GBC;4013
Chicken-Run;GBC;4014
Classic-Bubble-Bobble;GBC;47131
Colin-McRae-Rally;GBC;47132
Commander-Keen;GBC;4015
Conkers-Pocket-Tales;GBC;4016
Cool-Bricks;GBC;47135
Cool-Hand;GBC;47136
Crazy-Bikers;GBC;47137
Croc;GBC;4017
Croc-2;GBC;4018
Cross-Country-Racing;GBC;47140
CyberTiger;GBC;4022
Daffy-Duck-Fowl-Play;GBC;4023
Dave-Mirra-Freestyle-BMX;GBC;4024
David-Beckham-Soccer;GBC;47162
David-OLearys-Total-Soccer-2000;GBC;47163
Deadly-Skies;GBC;47164
Deja-Vu-I-&-II-The-Casebooks-of-Ace-Harding;GBC;47167
Deja-Vu-I-&-II-The-Casebooks-of-Ace-Harding;GBC;47168
Denki-Blocks!;GBC;47170
Dexters-Laboratory-Robot-Rampage;GBC;4027
Dinosaur;GBC;47175
Dinosaurus;GBC;4029
Diva-Starz;GBC;47178
Dogz;GBC;47181
Donald-Duck-Quack-Attack;GBC;47186
Donkey-Kong-Country;GBC;4034
Dougs-Big-Game;GBC;47201
Dracula-Crazy-Vampire;GBC;47203
Dragon-Ball-Z-I-Leggendari-Super-Guerrieri;GBC;47208
Dragon-Ball-Z-Legendary-Super-Warriors;GBC;47212
Dragon-Tales-Dragon-Wings;GBC;47222
Dragon-Warrior-Monsters;GBC;4044
Dragons-Lair;GBC;4047
Driver;GBC;47223
Dropzone;GBC;4049
Duke-Nukem;GBC;47227
Dukes-of-Hazzard-The-Racing-for-Home;GBC;47228
E.T.-The-Extra-Terrestrial---Escape-from-Planet-Earth;GBC;47233
E.T.-The-Extra-Terrestrial-and-the-Cosmic-Garden;GBC;47234
Earthworm-Jim-Menace-2-the-Galaxy;GBC;4055
ECW-Hardcore-Revolution;GBC;4056
Elevator-Action-EX;GBC;47236
Emperors-New-Groove-The;GBC;47239
European-Super-League;GBC;47242
Evel-Knievel;GBC;47245
Extreme-Ghostbusters;GBC;47246
Extreme-Sports-with-the-Berenstain-Bears;GBC;4064
F-1-World-Grand-Prix;GBC;4065
F-18-Thunder-Strike;GBC;4067
F.A.-Premier-League-Stars-2001-The;GBC;4068
F1-Championship-Season-2000;GBC;47250
F1-Racing-Championship;GBC;47253
F1-World-Grand-Prix-II-for-Game-Boy-Color;GBC;47254
FIFA-2000;GBC;4069
Fish-Files-The;GBC;47259
Fix-&-Foxi-Episode-1---Lupo;GBC;47260
Flintstones-The-Burgertime-in-Bedrock;GBC;47262
Flipper-&-Lopaka;GBC;47263
Fort-Boyard;GBC;47265
Freestyle-Scooter;GBC;47266
Frogger;GBC;47267
Game-&-Watch-Gallery-2;GBC;4077
Game-&-Watch-Gallery-3;GBC;4078
Games-Frenzy;GBC;47288
Gex-3-Deep-Cover-Gecko;GBC;47305
Gex-Enter-the-Gecko;GBC;4079
Ghostsn-Goblins;GBC;4081
Gift;GBC;47306
Godzilla-The-Series;GBC;47311
Godzilla-The-Series---Monster-Wars;GBC;47313
Gold-and-Glory-The-Road-to-El-Dorado;GBC;47314
Golden-Goal;GBC;47315
Grand-Theft-Auto;GBC;47324
Grand-Theft-Auto-2;GBC;47325
Gremlins-Unleashed;GBC;47330
Grinch-The;GBC;47333
Halloween-Racer;GBC;47339
Hamtaro-Ham-Hams-Unite!;GBC;47349
Hands-of-Time;GBC;4090
Harry-Potter-and-the-Chamber-of-Secrets;GBC;4092
Harry-Potter-and-the-Sorcerers-Stone;GBC;4093
Harvest-Moon-2-GBC;GBC;47355
Harvest-Moon-GB;GBC;47357
Hercules-The-Legendary-Journeys;GBC;4098
Heroes-of-Might-and-Magic;GBC;47367
Hexcite-The-Shapes-of-Victory;GBC;4101
Hollywood-Pinball;GBC;47370
Holy-Magic-Century;GBC;47372
Hot-Wheels-Stunt-Track-Driver;GBC;4104
Hugo-Black-Diamond-Fever;GBC;47377
Hugo-The-Evil-Mirror;GBC;47378
Hype-The-Time-Quest;GBC;47382
Indiana-Jones-and-the-Infernal-Machine;GBC;4107
Inspector-Gadget-Operation-Madkactus;GBC;47388
International-Karate-2000;GBC;47389
International-Superstar-Soccer-2000;GBC;47390
International-Superstar-Soccer-99;GBC;47391
International-Track-&-Field;GBC;47392
International-Track-&-Field-Summer-Games;GBC;47393
Jeremy-McGrath-Supercross-2000;GBC;4114
Jim-Hensons-Bear-in-the-Big-Blue-House;GBC;47405
Jim-Hensons-Muppets;GBC;47406
Jim-Hensons-Muppets;GBC;47406
Jimmy-Whites-Cueball;GBC;47408
John-Romeros-Daikatana;GBC;47413
John-Romeros-Daikatana;GBC;47414
Jungle-Book-The-Mowglis-Wild-Adventure;GBC;47416
Keep-the-Balance;GBC;47439
Kirikou;GBC;47450
Klax;GBC;4121
Klustar;GBC;47453
Knockout-Kings;GBC;4123
Konami-GB-Collection-Vol.1;GBC;47459
Konami-GB-Collection-Vol.2;GBC;47460
Konami-GB-Collection-Vol.3;GBC;47461
Konami-GB-Collection-Vol.4;GBC;47462
Konami-Winter-Games;GBC;47463
Land-Before-Time-The;GBC;47471
Laura;GBC;47472
Le-Mans-24-Hours;GBC;47474
Legend-of-the-River-King-2;GBC;47475
Legend-of-the-River-King-GB;GBC;47476
Legend-of-Zelda-The-Links-Awakening-DX;GBC;4129
Legend-of-Zelda-The-Oracle-of-Ages;GBC;47480
Legend-of-Zelda-The-Oracle-of-Seasons;GBC;47481
LEGO-Alpha-Team;GBC;47482
LEGO-Island-2-The-Bricksters-Revenge;GBC;47483
LEGO-Racers;GBC;47484
LEGO-Stunt-Rally;GBC;47485
Lion-King-The-Simbas-Mighty-Adventure;GBC;4138
Little-Mermaid-II-The-Pinball-Frenzy;GBC;47488
Logical;GBC;47493
Looney-Tunes;GBC;47494
Looney-Tunes-Collector-Martian-Alert!;GBC;47495
Looney-Tunes-Collector-Martian-Revenge!;GBC;47499
Looney-Tunes-Racing;GBC;47500
Lucky-Luke;GBC;47510
Lucky-Luke-Desperado-Train;GBC;47511
Lufia-The-Legend-Returns;GBC;47513
M&Ms-Minis-Madness;GBC;47514
Madden-NFL-2000;GBC;4149
Magical-Drop;GBC;47520
Magical-Tetris-Challenge;GBC;47521
Marble-Madness;GBC;4155
Mario-Golf;GBC;47529
Mario-Tennis;GBC;47531
Mary-Kate-&-Ashley-Get-a-Clue!;GBC;4160
Mary-Kate-and-Ashley-Crush-Course;GBC;4159
Mary-Kate-and-Ashley-Pocket-Planner;GBC;4161
Mary-Kate-and-Ashley-Winners-Circle;GBC;4162
Mask-of-Zorro-The;GBC;47533
Mat-Hoffmans-Pro-BMX;GBC;4164
Matchbox-Emergency-Patrol;GBC;4165
Maus-Die;GBC;47534
Maya-the-Bee-&-Her-Friends;GBC;47540
Maya-the-Bee-Garden-Adventures;GBC;47539
Mega-Man-Xtreme;GBC;4166
Mega-Man-Xtreme-2;GBC;4167
Men-in-Black-2-The-Series;GBC;47559
Men-in-Black-The-Series;GBC;4168
Merlin;GBC;47560
Metal-Gear-Solid;GBC;47563
Mickeys-Racing-Adventure;GBC;4173
Mickeys-Speedway-USA;GBC;4174
Micro-Machines-1-and-2-Twin-Turbo;GBC;4175
Micro-Machines-V3;GBC;4176
Micro-Maniacs;GBC;47565
Microsoft-Pinball-Arcade;GBC;47568
Microsoft-The-6-in-1-Puzzle-Collection-Entertainment-Pack;GBC;47566
Microsoft-The-Best-of-Entertainment-Pack;GBC;47567
Midway-Presents-Arcade-Hits-Joust-&-Defender;GBC;4115
Midway-Presents-Arcade-Hits-Moon-Patrol-&-Spy-Hunter;GBC;4189
Missile-Command;GBC;47571
Mission-Impossible;GBC;47572
Monkey-Puncher;GBC;47578
Monsters-Inc.;GBC;47586
Monsters-Inc.;GBC;47587
Monsters-Inc.;GBC;47585
Monsters-Inc.;GBC;4186
Montezumas-Return!;GBC;47588
Moomins-Tale;GBC;47591
Moorhuhn-3-...Es-Gibt-Huhn!;GBC;47593
Mortal-Kombat-4;GBC;4190
Mr.-Driller;GBC;47596
Mr.-Nutz;GBC;47598
Ms.-Pac-Man-Special-Colour-Edition;GBC;47599
MTV-Sports-Pure-Ride;GBC;4195
MTV-Sports-Skateboarding-Featuring-Andy-MacDonald;GBC;4196
MTV-Sports-T.J.-Lavins-Ultimate-BMX;GBC;4197
Mummy-Returns-The;GBC;47600
Mummy-The;GBC;47601
NASCAR-2000;GBC;47615
Nations-The-Land-of-Legends;GBC;47616
NBA-in-the-Zone-2000;GBC;47618
NBA-Jam-2001;GBC;4209
NBA-Jam-99;GBC;4208
NBA-Pro-99;GBC;47619
New-Addams-Family-Series-The;GBC;47623
New-Adventures-of-Mary-Kate-&-Ashley-The;GBC;4211
NFL-Blitz;GBC;4213
NHL-2000;GBC;4216
Ninja-JaJaMaru-The-Great-World-Adventure-DX--Ninja-JaJaMaru-Retro-Collection---Switch-;GBC;87757
No-Fear-Downhill-Mountain-Biking;GBC;47626
Noddy-and-the-Birthday-Party;GBC;47628
NYR-New-York-Race;GBC;47630
OLeary-Manager-2000;GBC;47631
Oddworld-Adventures-2;GBC;47633
Pac-Man-Special-Colour-Edition;GBC;47647
Paperboy;GBC;4223
Papyrus;GBC;47652
Pitfall-Beyond-the-Jungle;GBC;4225
Planet-of-the-Apes;GBC;47658
Player-Manager-2001;GBC;47659
Pocket-Bomberman;GBC;4227
Pocket-Music;GBC;47680
Pocket-Racing;GBC;47686
Pocket-Soccer;GBC;47689
Pokemon-Puzzle-Challenge;GBC;47711
Pokemon-Trading-Card-Game;GBC;47713
Pokemon-Trading-Card-Game;GBC;47712
Pokemon-Crystal-Version;GBC;4230
Pokemon-Gold-Version;GBC;4231
Pokemon-Silver-Version;GBC;4232
Pokemon-Versione-Argento;GBC;47702
Pokemon-Versione-Cristallo;GBC;47703
Pokemon-Versione-Oro;GBC;47704
Pong-The-Next-Level;GBC;4238
Pooh-and-Tiggers-Hunny-Safari;GBC;47716
Popn-Pop;GBC;47720
Power-Quest;GBC;47724
Powerpuff-Girls-The-Bad-Mojo-Jojo--BJJP-;GBC;47725
Powerpuff-Girls-The-Battle-Him;GBC;47726
Powerpuff-Girls-The-Paint-the-Townsville-Green--BPTP-;GBC;47729
Prince-Naseem-Boxing;GBC;47731
Prince-of-Persia;GBC;47732
Pro-Pool;GBC;47739
Puchi-Carat;GBC;47740
Puzzled;GBC;47749
Qix-Adventure;GBC;47750
Quest-for-Camelot;GBC;47752
R-Type-DX;GBC;4257
Rainbow-Islands;GBC;47757
Rampage-2-Universal-Tour;GBC;4259
Rampage-World-Tour;GBC;4258
Rayman;GBC;47761
Rayman-2-Forever;GBC;47763
Ready-2-Rumble-Boxing;GBC;47767
Reservoir-Rat;GBC;47770
Resident-Evil-Gaiden;GBC;47773
Return-of-the-Ninja;GBC;47774
Rhino-Rumble;GBC;4270
Rip-Tide-Racer;GBC;47775
Road-Champs-BXS-Stunt-Biking;GBC;4271
Road-Rash;GBC;4272
Roadsters;GBC;47776
Robin-Hood;GBC;47778
RoboCop;GBC;47779
Robot-Wars-Metal-Mayhem;GBC;47786
Rocket-Power-Gettin-Air;GBC;4276
Roland-Garros-French-Open;GBC;47793
Ronaldo-V-Football;GBC;47794
Roswell-Conspiracies-Aliens-Myths-&-Legends;GBC;47795
Rox;GBC;47797
Rugrats-in-Paris-The-Movie;GBC;4282
Rugrats-Movie-The;GBC;47801
Rugrats-Time-Travelers;GBC;4280
Rugrats-Totally-Angelica;GBC;4281
Sabans-Power-Rangers-Lightspeed-Rescue;GBC;4242
Sabans-Power-Rangers-Time-Force;GBC;4243
Sabrina-The-Animated-Series---Spooked!;GBC;4284
Sabrina-The-Animated-Series---Zapped!;GBC;47804
Sabrina-The-Animated-Series---Zapped!;GBC;4285
San-Francisco-Rush-2049;GBC;4286
Santa-Claus-Junior;GBC;47813
Scooby-Doo!-Classic-Creep-Capers;GBC;4287
Scrabble;GBC;47815
Sesame-Street-Sports;GBC;47824
Sesame-Street-Elmos-123s;GBC;47821
Sesame-Street-Elmos-ABCs;GBC;47822
Sesame-Street-The-Adventures-of-Elmo-in-Grouchland;GBC;47823
Sewing-Machine-Operation-Software;GBC;47826
Shadowgate-Classic;GBC;4103
Shamus;GBC;4290
Shanghai-Pocket;GBC;47830
Shantae--GBA-Enhanced---Switch-;GBC;87759
Shantae--Switch-;GBC;87758
Shelly-Club;GBC;47833
Shrek-Fairy-Tale-Freakdown;GBC;4294
Simpsons-The-Night-of-the-Living-Treehouse-of-Horror;GBC;4295
Smurfs-Nightmare-The;GBC;47842
Snoopy-Tennis;GBC;47844
Snow-White-and-the-Seven-Dwarfs;GBC;47847
SnowCross;GBC;47848
Soccer-Manager;GBC;47849
Space-Invaders;GBC;4299
Spacestation-Silicon-Valley;GBC;47863
Speedy-Gonzales-Aztec-Adventure;GBC;4302
Spider-Man;GBC;4303
Spider-Man-2-The-Sinister-Six;GBC;4304
Spirou-The-Robot-Invasion;GBC;47866
SpongeBob-SquarePants-Legend-of-the-Lost-Spatula;GBC;4305
Spy-vs-Spy;GBC;47867
Star-Wars-Episode-I-Obi-Wans-Adventures;GBC;47874
Star-Wars-Yoda-Stories;GBC;4387
Stranded-Kids;GBC;47875
Street-Fighter-Alpha-Warriors-Dreams;GBC;47876
Stuart-Little-The-Journey-Home;GBC;47879
Stuart-Little-The-Journey-Home;GBC;4310
Super-Breakout!;GBC;47885
Super-Mario-Bros.-Deluxe;GBC;4312
Supercross-Freestyle;GBC;47899
Supreme-Snowboarding;GBC;47902
Suzuki-Alstare-Extreme-Racing;GBC;47909
SWiV;GBC;47912
Sylvester-&-Tweety-Breakfast-on-the-Run;GBC;47917
Tarzan;GBC;4030
Tasmanian-Devil-Munching-Madness;GBC;47927
Tech-Deck-Skateboarding;GBC;4316
Test-Drive-6;GBC;47930
Tetris-DX;GBC;4970
Thunderbirds;GBC;47937
Thunderbirds;GBC;47938
Tiger-Woods-PGA-Tour-2000;GBC;4323
Tintin-au-Tibet;GBC;47941
Tintin-Le-Temple-Du-Soleil;GBC;47940
Tiny-Toon-Adventures-Buster-Saves-the-Day;GBC;47942
Tiny-Toon-Adventures-Dizzys-Candy-Quest;GBC;47943
Titus-the-Fox;GBC;47946
TOCA-Touring-Car-Championship;GBC;4327
Toki-Tori;GBC;4328
Tom-and-Jerry;GBC;4329
Tom-and-Jerry-in-Mouse-Attacks!;GBC;47952
Tom-and-Jerry-Mousehunt;GBC;47950
Tom-Clancys-Rainbow-Six;GBC;4332
Tomb-Raider;GBC;4333
Tomb-Raider-Curse-of-the-Sword;GBC;4334
Tonic-Trouble;GBC;47954
Tonka-Raceway;GBC;47955
Tony-Hawks-Pro-Skater;GBC;4337
Tony-Hawks-Pro-Skater-2;GBC;4338
Tony-Hawks-Pro-Skater-3;GBC;4339
Toonsylvania;GBC;47957
Tootuff;GBC;47958
Top-Gear-Rally-2;GBC;47963
Top-Gun-Fire-Storm;GBC;47964
Towers-Lord-Baniffs-Deceit;GBC;4344
Toy-Story-2;GBC;4345
Toy-Story-Racer;GBC;47971
Toy-Story-Racer;GBC;4346
Trick-Boarder;GBC;47974
Triple-Play-2001;GBC;4348
Turok-2-Seeds-of-Evil;GBC;4351
Turok-3-Shadow-of-Oblivion;GBC;4352
Turok-Rage-Wars;GBC;4350
Tweenies-Doodles-Bones;GBC;47982
Tweenies-Doodles-Bones;GBC;47983
Tweetys-High-Flying-Adventure;GBC;47985
Tweetys-High-Flying-Adventure;GBC;47986
UEFA-2000;GBC;47991
Ultimate-Fighting-Championship;GBC;47993
Ultimate-Paintball;GBC;4356
Ultimate-Surfing;GBC;47994
Uno;GBC;47995
V-Rally-Championship-Edition;GBC;47996
Vegas-Games;GBC;47998
VIP;GBC;47999
Wacky-Races;GBC;48003
Walt-Disney-World-Quest-Magical-Racing-Tour;GBC;48004
Walt-Disney-World-Quest-Magical-Racing-Tour;GBC;4363
Wario-Land-3;GBC;4971
Wario-Land-II;GBC;4364
WCW-Mayhem;GBC;4367
Wendy-Every-Witch-Way;GBC;4368
Wetrix;GBC;48011
Wings-of-Fury;GBC;48013
Winnie-the-Pooh-Adventures-in-the-100-Acre-Wood;GBC;48014
Woody-Woodpecker;GBC;48020
Woody-Woodpecker-Racing;GBC;48022
Worms-Armageddon;GBC;48025
WWF-Attitude;GBC;4377
WWF-Betrayal;GBC;4378
WWF-WrestleMania-2000;GBC;4379
X-Men-Mutant-Academy;GBC;4380
X-Men-Mutant-Wars;GBC;4381
X-Men-Wolverines-Rage;GBC;48028
Xena-Warrior-Princess;GBC;4383
Xtreme-Sports--Switch-;GBC;89373
Xtreme-Wheels;GBC;48029
Yars-Revenge;GBC;4386
Yu-Gi-Oh!-Dark-Duel-Stories;GBC;48031
Yu-Gi-Oh!-Racconti-Oscuri;GBC;48036
Zidane-Football-Generation;GBC;48046
[BIOS]-Nintendo-Game-Boy-Color-Boot-ROM;GBC;46988
[BIOS]-Nintendo-Game-Boy-Color-Boot-ROM--Pokemon-Stadium-;GBC;46990
007-The-World-Is-Not-Enough;GBC;3940
10-Pin-Bowling;GBC;46991
102-Dalmatians-Puppies-to-the-Rescue;GBC;3942
1942;GBC;3943
3D-Pocket-Pool;GBC;46997
4x4-World-Trophy;GBC;47002
720-Degrees;GBC;3945
Ace-Combat-Advance;GBA;5033
Ace-Lightning;GBA;48132
Action-Man-Robot-Atak;GBA;48134
Advance-Guardian-Heroes;GBA;48144
Advance-Wars;GBA;48146
Advance-Wars--Virtual-Console-;GBA;48148
Advance-Wars-2-Black-Hole-Rising;GBA;48151
Advance-Wars-2-Black-Hole-Rising--Virtual-Console-;GBA;48150
Adventures-of-Jimmy-Neutron-Boy-Genius-vs.-Jimmy-Negatron-The;GBA;5038
Adventures-of-Jimmy-Neutron-Boy-Genius-The-Attack-of-the-Twonkies;GBA;5039
Adventures-of-Jimmy-Neutron-Boy-Genius-The-Jet-Fusion;GBA;5040
Aero-the-Acro-Bat;GBA;48156
Agassi-Tennis-Generation;GBA;48157
AGB-Aging-Cartridge--Test-Program-;GBA;87857
Agent-Hugo-Roborumble;GBA;48158
Aggressive-Inline;GBA;48159
AGS-Aging-Cartridge--Test-Program-;GBA;48160
Aladdin;GBA;48168
Alex-Rider-Stormbreaker;GBA;48171
Alien-Hominid;GBA;48172
Alienators-Evolution-Continues;GBA;5045
All-Grown-Up!-Express-Yourself;GBA;23690
Altered-Beast-Guardian-of-the-Realms;GBA;48174
American-Dragon-Jake-Long---Rise-of-the-Huntsclan;GBA;5226
American-Tail-An-Fievels-Gold-Rush;GBA;48175
Animal-Snap-Rescue-Them-2-by-2;GBA;48180
Animaniacs-Lights-Camera-Action!;GBA;48183
Ant-Bully-The;GBA;48185
Antz-Extreme-Racing;GBA;48186
Army-Men-Advance;GBA;5061
Around-the-World-in-80-Days;GBA;48188
Arthur-and-the-Minimoys;GBA;48189
Asterix-&-Obelix-XXL;GBA;48192
Asterix-&-Obelix-Bash-Them-All!;GBA;48191
Astro-Boy-Omega-Factor;GBA;48195
Atari-Anniversary-Advance;GBA;48197
Atlantis-The-Lost-Empire;GBA;48198
Atlantis-The-Lost-Empire;GBA;5066
Atomic-Betty;GBA;5067
ATV-Quad-Power-Racing;GBA;48200
ATV-Quad-Power-Racing;GBA;5068
ATV-Thunder-Ridge-Riders;GBA;48201
Avatar-The-Legend-of-Aang;GBA;48202
Avatar-The-Legend-of-Aang---The-Burning-Earth;GBA;48203
Babar-to-the-Rescue;GBA;48208
Back-to-Stone;GBA;48209
Back-Track;GBA;5074
Backup-LIB-Sample--Program-;GBA;66181
Backup-Mem.-Quick-Copy--Program-;GBA;66182
Baldurs-Gate-Dark-Alliance;GBA;48216
Banjo-Kazooie-Gruntys-Revenge;GBA;48217
Banjo-Kazooie-Gruntys-Revenge;GBA;5088
Banjo-Kazooie-La-Vendetta-di-Grunty;GBA;48220
Banjo-Pilot;GBA;48222
Barbie-and-the-Magic-of-Pegasus;GBA;48226
Barbie-Diaries-The-High-School-Mystery;GBA;48227
Barbie-Horse-Adventures;GBA;48229
Barbie-in-the-12-Dancing-Princesses;GBA;48230
Barbie-Software-Groovy-Games;GBA;48228
Barbie-Superpack-Secret-Agent-+-Groovy-Games;GBA;48231
Barbie-The-Princess-and-the-Pauper;GBA;48225
Barnyard;GBA;48232
Batman-Begins;GBA;5101
Batman-Vengeance;GBA;48234
Battle-Network-Rockman-EXE-2--Mega-Man-Battle-Network-Legacy-Collection-;GBA;92274
BattleBots-Beyond-the-BattleBox;GBA;48245
Beyblade-G-Revolution;GBA;48252
Beyblade-V-Force-Ultimate-Blader-Jam;GBA;48253
Big-Mutha-Truckers;GBA;48258
Bionicle;GBA;48259
Bionicle-Heroes;GBA;48263
Bionicle-Matoran-Adventures;GBA;48260
Bionicle-Maze-of-Shadows;GBA;48261
Black-Belt-Challenge;GBA;48271
Blackthorne;GBA;48274
Board-Game-Classics-Backgammon-&-Chess-&-Draughts;GBA;48279
Boktai-2-Solar-Boy-Django;GBA;48286
Boktai-The-Sun-Is-in-Your-Hand;GBA;48285
Bomberman-Max-2-Blue-Advance;GBA;48293
Bomberman-Max-2-Red-Advance;GBA;48296
Bomberman-Tournament;GBA;5119
Boulder-Dash-EX;GBA;48303
Boxing-Fever;GBA;5122
Bratz;GBA;48305
Bratz-Babyz;GBA;48306
Bratz-Forever-Diamondz;GBA;48308
Bratz-Rock-Angelz;GBA;5126
Bratz-The-Movie;GBA;48313
Bratz-The-Movie;GBA;48314
Breath-of-Fire;GBA;48315
Breath-of-Fire;GBA;48316
Breath-of-Fire-II;GBA;48318
Britneys-Dance-Beat;GBA;48320
Britneys-Dance-Beat;GBA;48321
Britneys-Dance-Beat;GBA;48322
Broken-Sword-The-Shadow-of-the-Templars;GBA;48325
Brother-Bear;GBA;48326
Brother-Bear;GBA;48327
Bruce-Lee-Return-of-the-Legend;GBA;48328
Bubble-Bobble-Old-&-New;GBA;48330
Buffy-the-Vampire-Slayer-Wrath-of-the-Darkhul-King;GBA;48333
Butt-Ugly-Martians-B.K.M.-Battles;GBA;48335
Cabbage-Patch-Kids-The-Patch-Puppy-Rescue;GBA;48336
Cabelas-Big-Game-Hunter-2005-Adventures;GBA;5138
Caesars-Palace-Advance-Millennium-Gold-Edition;GBA;5139
Camp-Lazlo-Leaky-Lake-Games;GBA;48339
Care-Bears-The-Care-Quest;GBA;48346
Carrera-Power-Slide;GBA;48347
Cars;GBA;48350
Cars;GBA;48351
Cars;GBA;48352
Cars;GBA;5145
Cars-Mater-National-Championship;GBA;48353
Cars-Motori-Ruggenti;GBA;48354
Casper;GBA;48355
Castlevania;GBA;48358
Castlevania--Castlevania-Advance-Collection-;GBA;48357
Castlevania--Virtual-Console-;GBA;48356
Castlevania-Double-Pack;GBA;48374
Castlevania-Aria-of-Sorrow;GBA;48366
Castlevania-Aria-of-Sorrow--Castlevania-Advance-Collection-;GBA;48364
Castlevania-Aria-of-Sorrow--Virtual-Console-;GBA;48363
Castlevania-Harmony-of-Dissonance;GBA;48371
Castlevania-Harmony-of-Dissonance--Castlevania-Advance-Collection-;GBA;48372
Castleween;GBA;48375
Cat-in-the-Hat-The;GBA;48376
Catwoman;GBA;5152
Catz;GBA;48377
Catz;GBA;5153
Charlie-and-the-Chocolate-Factory;GBA;48380
Charlottes-Web;GBA;48381
Chessmaster;GBA;48382
Chi-Vuol-Essere-Milionario;GBA;48385
Chicken-Little;GBA;5158
Chicken-Shoot;GBA;48387
Chicken-Shoot-2;GBA;48388
Chronicles-of-Narnia-The-The-Lion-the-Witch-and-the-Wardrobe;GBA;5161
ChuChu-Rocket!;GBA;48399
Cinderella-Magical-Dreams;GBA;48400
Classic-NES-Series-Bomberman;GBA;5164
Classic-NES-Series-Donkey-Kong;GBA;5166
Classic-NES-Series-Dr.-Mario;GBA;5167
Classic-NES-Series-Excitebike;GBA;5168
Classic-NES-Series-Ice-Climber;GBA;5169
Classic-NES-Series-Metroid;GBA;5170
Classic-NES-Series-Pac-Man;GBA;5171
Classic-NES-Series-Super-Mario-Bros.;GBA;5172
Classic-NES-Series-The-Legend-of-Zelda;GBA;5173
Classic-NES-Series-Xevious;GBA;5174
Classic-NES-Series-Zelda-II---The-Adventure-of-Link;GBA;5175
Cocoto-Kart-Racer;GBA;48404
Cocoto-Platform-Jumper;GBA;48405
Colin-McRae-Rally-2.0;GBA;48406
Columns-Crown;GBA;48407
Comix-Zone;GBA;48410
Contra-Advance-The-Alien-Wars-EX;GBA;48415
Contra-Advance-The-Alien-Wars-EX--Virtual-Console-;GBA;48414
Crash-&-Spyro-Super-Pack-Volume-1;GBA;48419
Crash-&-Spyro-Super-Pack-Volume-2;GBA;48420
Crash-&-Spyro-Super-Pack-Volume-3;GBA;48421
Crash-Bandicoot-2-N-Tranced;GBA;48423
Crash-Bandicoot-Fusion;GBA;48428
Crash-Bandicoot-XS;GBA;48429
Crash-Nitro-Kart;GBA;48430
Crash-of-the-Titans;GBA;48431
Crazy-Chase;GBA;48436
Crazy-Frog-Racer;GBA;48437
Crazy-Taxi-Catch-a-Ride;GBA;48438
Creatures;GBA;48440
Creatures;GBA;48441
Crouching-Tiger-Hidden-Dragon;GBA;48447
Cruisn-Velocity;GBA;5190
CT-Special-Forces;GBA;48450
CT-Special-Forces-3-Bioterror;GBA;48453
CT-Special-Forces-Back-to-Hell;GBA;48452
Curious-George;GBA;48454
Danny-Phantom-The-Ultimate-Enemy;GBA;48464
Danny-Phantom-The-Ultimate-Enemy;GBA;48465
Daredevil;GBA;48467
Daredevil;GBA;5198
Dark-Arena;GBA;5199
Dave-Mirra-Freestyle-BMX-2;GBA;48470
Dave-Mirra-Freestyle-BMX-3;GBA;5201
David-Beckham-Soccer;GBA;48472
Davis-Cup;GBA;48473
Dead-to-Rights;GBA;48474
Deadly-Skies;GBA;48475
Defender-of-the-Crown;GBA;48477
Defender-For-All-Mankind;GBA;48476
Demon-Driver-Time-to-Burn-Rubber!;GBA;48478
Denki-Blocks!;GBA;48479
Dexters-Laboratory-Chess-Challenge;GBA;48488
Dexters-Laboratory-Deesaster-Strikes!;GBA;48489
Digimon-Racing;GBA;48499
Digimon-Battle-Spirit;GBA;48495
Digimon-Battle-Spirit-2;GBA;48497
Dinotopia-The-Timestone-Pirates;GBA;48500
Disney-Princess;GBA;5218
Disney-Princess-Royal-Adventure;GBA;48502
Disney-Principesse;GBA;48504
Disney-Sports-Basketball;GBA;48507
Disney-Sports-Football--Soccer-;GBA;48508
Disney-Sports-Motocross;GBA;48510
Disney-Sports-Skateboarding;GBA;48513
Disney-Sports-Snowboarding;GBA;48514
Disneys-Party;GBA;5241
DK-King-of-Swing;GBA;48518
Dogz;GBA;48520
Dogz;GBA;48521
